age,watch_hours,last_login_days,monthly_fee,number_of_profiles,avg_watch_time_per_day,engagement_score,gender_Male,gender_Other,subscription_type_Premium,subscription_type_Standard,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi,churned
22,25.13,1,13.99,2,12.56,36.69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,0.44,17,17.99,4,0.02,-16.54,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
56,3.39,45,17.99,3,0.07,-41.54,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
21,20.67,38,8.99,1,0.53,-16.799999999999997,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
32,2.91,13,13.99,2,0.21,-9.879999999999999,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
22,0.63,9,13.99,3,0.06,-8.31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
26,11.89,37,8.99,2,0.31,-24.799999999999997,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
63,0.81,13,17.99,5,0.06,-12.129999999999999,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
59,7.32,52,8.99,3,0.14,-44.54,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
44,14.26,20,13.99,1,0.68,-5.0600000000000005,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,1.7,54,17.99,3,0.03,-52.27,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
70,29.3,53,13.99,3,0.54,-23.16,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,15.58,43,13.99,4,0.35,-27.07,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,1.72,19,13.99,1,0.09,-17.19,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35,14.46,44,17.99,1,0.32,-29.22,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
24,5.91,25,8.99,1,0.23,-18.86,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68,6.53,6,8.99,4,0.93,1.46,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,4.26,49,13.99,4,0.09,-44.65,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
36,22.43,2,8.99,4,7.48,27.91,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
70,23.08,25,8.99,3,0.89,-1.0300000000000011,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
68,0.2,32,17.99,1,0.01,-31.79,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
23,6.27,52,8.99,5,0.12,-45.61,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
68,1.67,18,17.99,3,0.09,-16.24,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
19,0.93,26,13.99,3,0.03,-25.04,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,4.25,40,17.99,2,0.1,-35.65,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
60,11.15,49,17.99,5,0.22,-37.629999999999995,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31,21.92,54,17.99,3,0.4,-31.68,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
31,3.81,39,17.99,1,0.1,-35.09,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
37,0.02,10,13.99,5,0.0,-9.98,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
20,16.64,40,17.99,3,0.41,-22.95,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36,3.24,53,17.99,1,0.06,-49.7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
43,11.97,57,17.99,2,0.21,-44.82,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
25,2.53,25,8.99,1,0.1,-22.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
50,8.43,16,13.99,3,0.5,-7.07,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
70,3.19,24,17.99,2,0.13,-20.68,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
47,9.82,55,17.99,5,0.18,-45.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
42,1.52,48,8.99,5,0.03,-46.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
57,24.49,46,17.99,4,0.52,-20.990000000000002,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
69,3.35,5,13.99,4,0.56,-1.0899999999999999,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,1.2,32,17.99,4,0.04,-30.76,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,4.68,5,17.99,4,0.78,0.45999999999999996,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
52,17.26,58,13.99,4,0.29,-40.45,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
49,11.88,41,13.99,4,0.28,-28.84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,4.58,33,17.99,4,0.13,-28.29,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
63,3.98,43,17.99,2,0.09,-38.93,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
66,8.68,50,8.99,3,0.17,-41.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
65,10.55,25,17.99,5,0.41,-14.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
47,0.55,40,13.99,3,0.01,-39.44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
47,4.69,46,8.99,2,0.1,-41.21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
45,26.82,41,13.99,5,0.64,-13.54,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68,3.07,49,8.99,3,0.06,-45.87,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70,25.23,7,13.99,3,3.15,21.38,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48,0.31,37,8.99,2,0.01,-36.68,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,28.65,15,8.99,4,1.79,15.439999999999998,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,5.17,18,17.99,3,0.27,-12.56,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34,1.82,60,8.99,1,0.03,-58.15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
48,34.5,42,8.99,5,0.8,-6.700000000000003,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
68,18.07,1,13.99,3,9.04,26.11,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
36,15.05,37,13.99,2,0.4,-21.549999999999997,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
67,10.82,53,8.99,5,0.2,-41.980000000000004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
22,4.84,32,13.99,3,0.15,-27.009999999999998,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45,9.31,51,8.99,2,0.18,-41.51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
61,2.27,27,13.99,3,0.08,-24.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
70,18.73,41,17.99,4,0.45,-21.82,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35,16.78,15,17.99,2,1.05,2.830000000000002,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,24.82,46,8.99,2,0.53,-20.65,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
54,11.6,33,17.99,4,0.34,-21.060000000000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
61,16.1,0,8.99,1,16.1,32.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20,12.66,8,8.99,5,1.41,6.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
19,4.03,20,8.99,5,0.19,-15.78,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18,5.81,49,13.99,2,0.12,-43.07,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
47,3.5,32,13.99,1,0.11,-28.39,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
37,0.83,45,17.99,4,0.02,-44.15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
65,5.46,55,13.99,2,0.1,-49.44,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
26,19.48,16,17.99,5,1.15,4.629999999999999,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38,8.81,17,8.99,4,0.49,-7.699999999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
67,4.2,3,17.99,5,1.05,2.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,11.97,2,13.99,5,3.99,13.96,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
38,4.06,26,13.99,5,0.15,-21.79,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
59,7.97,11,8.99,1,0.66,-2.370000000000001,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37,8.02,53,17.99,4,0.15,-44.83,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
54,2.79,1,13.99,1,1.4,3.1899999999999995,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,11.33,47,13.99,3,0.24,-35.43,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
69,20.29,37,17.99,5,0.53,-16.18,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24,9.13,10,8.99,4,0.83,-0.03999999999999915,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,13.23,18,13.99,5,0.7,-4.07,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
44,13.56,14,17.99,1,0.9,0.46000000000000085,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50,30.53,31,13.99,5,0.95,0.4800000000000004,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,14.15,14,17.99,1,0.94,1.0899999999999999,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,24.02,23,8.99,5,1.0,2.0199999999999996,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25,7.35,41,13.99,1,0.17,-33.480000000000004,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31,3.89,0,8.99,3,3.89,7.78,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,4.14,30,13.99,2,0.13,-25.73,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,6.54,28,8.99,5,0.23,-21.23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,6.23,19,13.99,5,0.31,-12.46,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,6.26,51,17.99,3,0.12,-44.62,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
57,7.79,46,17.99,5,0.17,-38.04,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
20,1.0,32,8.99,2,0.03,-30.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
18,9.29,52,13.99,2,0.18,-42.53,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
57,3.31,57,8.99,2,0.06,-53.63,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
33,19.28,19,13.99,4,0.96,1.240000000000002,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68,23.8,4,17.99,2,4.76,24.560000000000002,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
66,7.68,15,17.99,4,0.48,-6.84,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30,6.54,20,8.99,1,0.31,-13.15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
38,7.92,18,8.99,1,0.42,-9.66,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
55,4.36,52,17.99,2,0.08,-47.56,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,11.88,56,8.99,5,0.21,-43.91,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
33,0.06,53,17.99,3,0.0,-52.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
63,18.49,13,13.99,1,1.32,6.809999999999999,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
45,6.87,11,8.99,3,0.57,-3.5599999999999996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24,0.75,26,8.99,2,0.03,-25.22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35,8.87,10,8.99,2,0.81,-0.3200000000000003,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,21.53,7,8.99,3,2.69,17.220000000000002,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,7.54,18,13.99,4,0.4,-10.059999999999999,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,6.95,54,17.99,5,0.13,-46.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,58.79,27,17.99,3,2.1,33.89,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
50,18.87,28,8.99,4,0.65,-8.48,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,0.12,10,17.99,4,0.01,-9.87,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29,17.11,5,17.99,1,2.85,14.96,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
48,3.88,17,8.99,1,0.22,-12.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
28,9.22,44,17.99,3,0.2,-34.58,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,1.86,13,13.99,4,0.13,-11.01,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,5.16,17,13.99,4,0.29,-11.55,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,1.5,34,8.99,2,0.04,-32.46,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
66,5.73,58,17.99,1,0.1,-52.17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,10.19,5,8.99,3,1.7,6.889999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,6.81,18,8.99,4,0.36,-10.83,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
27,6.78,4,17.99,3,1.36,4.140000000000001,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
34,1.92,31,13.99,1,0.06,-29.02,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
39,8.6,37,13.99,4,0.23,-28.17,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4.06,44,13.99,1,0.09,-39.85,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
24,30.49,39,13.99,1,0.76,-7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
33,6.73,46,8.99,2,0.14,-39.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62,0.9,22,8.99,4,0.04,-21.06,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
51,7.61,23,8.99,3,0.32,-15.07,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
48,7.52,48,8.99,3,0.15,-40.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20,6.94,45,17.99,1,0.15,-37.91,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0.62,22,17.99,2,0.03,-21.35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
62,79.18,18,8.99,3,4.17,65.35000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
41,5.65,57,8.99,5,0.1,-51.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
51,1.37,60,17.99,4,0.02,-58.61,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39,17.67,13,13.99,3,1.26,5.930000000000003,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
52,9.57,25,8.99,5,0.37,-15.06,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
22,2.14,52,17.99,2,0.04,-49.82,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
23,8.23,23,8.99,1,0.34,-14.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,24.96,35,8.99,2,0.69,-9.349999999999998,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
58,2.53,54,13.99,5,0.05,-51.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
37,5.08,40,13.99,4,0.12,-34.8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
62,7.36,45,13.99,2,0.16,-37.48,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
22,8.01,26,8.99,1,0.3,-17.689999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
59,1.86,40,13.99,5,0.05,-38.09,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
67,7.94,52,17.99,1,0.15,-43.91,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
63,1.84,15,8.99,3,0.12,-13.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,1.04,59,8.99,4,0.02,-57.94,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
68,24.34,16,8.99,5,1.43,9.77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0.02,38,13.99,3,0.0,-37.98,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
61,6.27,42,17.99,1,0.15,-35.58,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39,16.03,13,17.99,1,1.15,4.18,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,2.14,44,13.99,4,0.05,-41.81,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
46,13.33,34,8.99,2,0.38,-20.29,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64,15.97,6,8.99,1,2.28,12.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,11.07,12,17.99,3,0.85,-0.08000000000000007,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
53,7.84,0,8.99,3,7.84,15.68,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,8.15,24,8.99,4,0.33,-15.52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,1.35,59,17.99,1,0.02,-57.63,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
26,41.97,44,13.99,2,0.93,-1.1000000000000014,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,7.16,33,13.99,1,0.21,-25.63,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
70,12.25,8,8.99,3,1.36,5.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46,8.98,13,17.99,5,0.64,-3.379999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,21.77,26,13.99,5,0.81,-3.4200000000000017,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
55,50.26,53,13.99,3,0.93,-1.8100000000000023,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26,4.97,10,13.99,1,0.45,-4.58,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
43,2.23,29,17.99,1,0.07,-26.7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
51,12.86,32,8.99,5,0.39,-18.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,9.19,45,13.99,2,0.2,-35.61,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
25,9.59,25,13.99,2,0.37,-15.040000000000001,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,5.82,49,17.99,2,0.12,-43.06,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
62,5.94,16,17.99,4,0.35,-9.71,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36,25.4,46,17.99,5,0.54,-20.060000000000002,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30,2.26,3,13.99,4,0.56,-0.18000000000000016,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57,21.42,51,8.99,4,0.41,-29.169999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
48,0.81,54,13.99,1,0.01,-53.18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,7.79,55,17.99,2,0.14,-47.07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
31,17.83,8,17.99,3,1.98,11.809999999999999,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
67,0.34,16,8.99,4,0.02,-15.64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
49,4.11,3,8.99,3,1.03,2.1400000000000006,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
63,13.82,38,17.99,2,0.35,-23.83,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
48,2.12,52,8.99,5,0.04,-49.84,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42,28.96,22,8.99,5,1.26,8.220000000000002,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54,13.51,26,13.99,4,0.5,-11.99,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
